id_hora,hora_entrada,hora_salida,dia,id_antecedentes
870393,12:04:44,22:37:17,7,20151703
236184,10:37:54,14:16:22,6,15922619
7002338,21:00:54,23:21:45,1,86769751
492913,23:41:17,23:49:47,1,74291505
2026604,21:45:20,22:43:44,3,24462517
4977432,08:52:07,19:39:02,4,89230684
6245600,18:21:46,21:07:13,4,69689221
7317205,18:28:11,22:37:09,2,79476854
2826869,21:45:45,22:14:36,1,79637202
8275784,04:24:20,14:09:36,2,13708445
1364763,13:06:36,13:09:09,3,62915776
3175484,06:38:15,15:05:18,2,80595370
6109553,16:26:42,22:48:14,2,90647668
4399358,13:45:02,19:13:51,6,51800327
865857,03:08:56,07:42:05,6,76555629
8466174,02:10:36,22:06:12,2,59152746
6829068,11:22:54,17:17:43,3,77373201
3750236,13:42:27,16:45:15,5,41012768
9897301,10:16:16,20:00:27,4,6700213
6203267,17:37:16,20:24:34,4,53955957
433786,22:05:06,23:23:06,7,6844916
3106924,00:44:34,17:17:37,5,36708521
4803930,20:03:12,21:00:42,1,73512315
4396957,17:58:08,19:17:22,3,77905588
9368438,05:52:25,09:20:03,2,59026246
9182535,18:18:59,23:38:50,7,24750433
5067136,11:25:34,11:51:44,1,61528549
4308835,03:43:04,15:14:31,3,43671191
4420830,00:12:29,05:11:08,3,18597700
3144324,05:49:36,16:48:45,5,13685143
5971487,22:00:40,22:22:48,2,98796047
9858657,19:58:58,22:33:40,2,28375925
9133743,09:13:45,10:34:18,2,99259081
2029086,22:05:33,22:09:54,3,96278552
5048671,18:46:41,19:52:52,4,69227206
6595360,15:45:23,22:40:40,5,84407598
7081022,11:49:03,20:02:43,4,74031018
7862482,01:37:24,07:18:51,2,29838051
8452140,09:53:37,10:21:19,1,53148397
6506277,14:09:50,15:03:45,7,46752157
9156793,22:22:35,22:59:35,6,54645410
117663,10:01:46,21:06:04,3,48029796
8563711,20:58:42,21:56:00,4,85788307
5665232,11:30:36,13:19:36,6,12351981
991781,08:01:43,21:49:01,3,59496758
6117895,21:24:49,23:10:28,6,85355174
8109780,16:09:46,21:19:35,6,86021452
6344275,20:52:03,21:51:10,4,35977568
7750637,00:58:42,12:33:10,2,43616985
8158094,09:19:28,12:39:40,4,34561065
5258931,16:46:43,23:56:27,5,84642002
4803482,00:57:15,10:22:35,4,66347477
2310874,13:59:38,17:10:46,4,32587858
8966984,19:18:46,22:32:51,6,87203856
7152779,23:47:40,23:55:44,1,5362937
8388344,18:55:08,22:05:22,7,73139812
7651504,18:07:39,18:47:27,3,20493760
2119781,17:20:29,19:25:02,4,61823460
9973386,12:30:31,21:21:20,3,22802992
3377426,19:59:44,22:18:05,6,92519537
2724646,11:17:45,15:03:32,4,47031156
1036653,02:58:13,22:53:35,5,95113099
3486069,09:34:51,18:49:27,7,25052417
3957410,12:52:31,13:20:49,6,62396979
5620201,11:05:20,15:34:49,7,67939120
2004330,12:24:16,22:48:45,2,29391056
4725404,09:25:49,13:06:21,2,85891085
5451475,14:19:30,21:24:05,3,51435510
9839498,16:22:17,18:36:19,4,93992445
6643196,16:42:48,18:13:19,3,45307784
2446201,13:10:19,23:53:55,4,42991277
891507,13:43:44,14:47:01,4,21320410
9122349,02:58:41,13:36:20,6,74373947
5861426,23:11:43,23:30:15,4,22327675
4729498,09:40:33,16:30:57,6,51458409
4197952,00:23:37,09:31:04,1,32551719
8893499,05:07:48,09:30:20,3,56493734
6867605,18:31:04,19:54:27,6,42186319
8055166,13:04:55,20:33:43,4,96071290
386898,00:32:25,17:59:58,5,26955689
501422,07:44:08,20:30:43,4,84538627
7960765,20:53:31,23:13:04,1,91591040
4573207,09:37:38,10:02:48,6,59005319
378357,08:30:20,20:49:19,7,78198912
8577573,21:53:58,22:37:14,3,1517044
3388490,06:47:54,18:32:08,4,3926045
4984856,02:00:06,02:39:00,4,8956395
5019138,17:34:39,19:42:54,2,39995987
1040039,23:25:00,23:47:50,3,51873317
1380098,03:16:11,08:20:56,5,27586275
7504096,14:53:48,18:45:30,5,31919512
3505005,03:37:47,09:39:22,7,26572987
2665053,05:55:24,07:34:55,2,81081038
7477155,17:45:16,20:32:03,3,77452204
462866,13:53:17,17:02:00,2,42757788
6533532,04:57:38,07:11:48,7,87189928
9466834,21:27:56,23:11:13,7,67847771
7054192,18:55:45,23:48:48,3,91802223
4949580,08:11:38,16:41:07,3,1465418
436006,09:56:18,11:18:11,2,81426390
5196426,18:58:54,20:35:08,5,52255774
7620674,01:24:56,07:17:11,5,26569216
1840484,23:20:19,23:48:24,2,72789434
2207072,19:30:49,20:56:53,1,31683701
5470119,06:21:10,17:51:52,2,72354318
3348482,02:43:23,21:13:31,6,60284170
5363510,22:12:51,23:29:01,6,19949685
1042432,18:53:03,21:43:04,2,50979986
9031208,15:11:35,17:46:17,2,66165353
6650177,01:48:22,07:25:41,7,22029779
7567907,04:06:08,20:46:30,4,30879522
4733150,23:53:28,23:55:30,5,24583261
5050819,16:26:23,23:47:49,4,51836966
8598763,14:31:07,18:50:37,3,57348525
7625451,12:25:00,22:13:37,1,67582317
8095627,11:39:14,12:24:49,7,93033968
1069540,11:19:43,15:05:26,7,74407378
7041808,02:01:34,13:11:00,2,96273842
2475092,13:32:19,22:24:46,2,81404781
21190,10:00:59,13:57:08,1,70543426
9214681,05:54:38,20:19:05,3,65487047
3612417,16:07:28,16:41:30,2,31453955
3285095,00:56:43,12:33:52,1,37106995
2638342,02:45:04,13:49:57,7,51750264
3429586,14:05:05,21:26:32,2,56736816
5795490,14:18:44,18:13:54,3,96419044
7117791,22:23:00,23:41:54,3,38256005
5395268,11:52:05,21:12:35,1,56867078
2929808,22:15:15,22:37:04,7,2613812
694875,01:31:05,11:59:26,2,8912436
5015556,16:48:42,18:14:05,5,28870425
8527147,02:03:42,20:55:28,6,6877811
9376788,08:10:35,12:51:23,7,95919391
9182197,08:22:14,09:33:23,6,50486977
9539001,00:42:17,19:27:29,6,44998276
8447979,16:50:14,19:35:06,3,5036329
8367818,03:58:36,23:21:36,7,64055325
1400402,04:27:51,06:52:45,3,58039998
99431,03:34:53,08:06:16,5,63459963
2737062,05:33:36,06:58:01,1,52028463
2539844,04:37:43,07:24:26,1,41931313
5707274,10:29:34,19:25:12,3,69624283
6305137,12:14:29,18:34:21,7,42016195
3624792,00:29:28,14:14:12,3,85188642
1041806,11:03:38,14:29:38,2,96912826
8362443,10:07:04,17:47:34,7,70183937
3988161,06:05:00,09:49:39,4,50226758
3577708,23:44:10,23:46:44,2,56222862
7607343,02:13:17,16:15:28,2,74592314
1963811,11:47:02,16:41:24,1,12929736
4454562,23:03:24,23:09:36,1,7470612
6444813,07:56:26,20:56:08,4,44008617
3848507,08:26:09,15:01:39,4,93828310
1447149,09:33:10,12:19:35,5,17056311
2056670,05:49:55,07:25:18,2,21295693
6124010,12:52:06,23:45:49,2,24172033
9160307,06:19:38,22:53:07,5,47033481
1833307,19:33:21,21:46:59,1,62278447
2232042,05:43:00,16:02:56,1,84561036
7440416,00:08:39,13:04:49,3,67857611
6587697,22:06:25,23:13:12,5,85891085
8874599,03:04:38,14:31:24,2,17387482
5202431,22:04:03,23:40:37,5,84853134
9889633,11:04:45,14:56:34,5,36409212
8755209,10:32:02,23:41:17,5,22926226
9309321,02:59:46,04:01:29,7,34264791
8267241,01:12:39,12:55:18,3,3790290
6430674,22:23:37,23:24:48,1,24536856
1223327,13:14:15,19:50:06,7,98696289
5388093,11:40:24,19:00:43,6,62026562
436887,09:55:29,21:54:09,7,8231020
827861,13:39:03,20:04:20,5,51544817
5617866,04:17:24,22:51:50,2,85438160
9289228,17:05:41,22:56:50,1,19262333
8085658,21:20:09,21:26:31,3,79737240
1974355,17:55:27,23:27:43,1,40926196
2689218,06:06:03,07:35:18,3,10067508
3510038,15:17:18,18:29:31,7,36637264
9319715,01:36:18,07:33:12,3,52881956
3510438,10:52:49,12:32:45,7,72574856
1640666,07:03:11,13:32:32,1,32997573
5672862,00:14:50,15:44:15,1,90142727
3730916,14:04:44,23:08:34,1,47485437
6681865,13:40:07,20:50:39,4,65243054
7799485,20:29:40,22:38:16,4,89083693
4394306,03:33:46,13:06:39,2,84744693
8264396,21:27:26,22:32:10,2,24552592
5045082,05:13:18,18:07:02,4,1633440
9268839,12:26:23,12:44:53,5,87794702
5284655,11:27:18,12:44:17,6,55747311
3191544,13:59:40,16:50:15,2,31462429
1735006,14:35:12,19:53:08,4,40968657
6590143,18:14:50,23:22:54,6,12609068
7720948,05:11:50,12:58:54,2,66262597
4787719,20:02:47,23:23:12,3,19911986
221458,20:49:16,21:19:02,2,15322597
6812390,18:06:35,18:30:55,6,1899431
9728894,00:50:33,15:56:42,5,92009114
8582653,14:20:31,22:56:27,5,12084845
9386271,12:48:10,17:45:18,6,46480541
5470364,10:24:38,14:48:52,1,91555297
458941,23:18:57,23:33:41,3,94823571
3174691,07:11:55,15:50:25,6,86090624
908042,15:18:33,16:07:19,1,83257784
1103909,22:07:12,22:40:01,5,7047525
3778459,14:43:44,18:25:01,6,66676535
714825,00:13:16,04:46:44,7,97148211
5945339,20:04:32,22:50:52,1,65322172
9932698,09:04:44,13:20:25,1,57629724
2049015,07:04:43,16:31:28,4,31039897
273854,06:15:17,07:45:22,3,60867791
7577108,14:23:02,16:03:21,6,1985264
3623691,02:54:44,17:58:04,3,68408280
5251080,13:47:12,18:14:08,4,82216370
2693665,09:49:05,13:18:03,6,28419245
7762368,20:46:15,23:47:49,3,51645442
6772437,19:39:12,21:48:19,4,76485469
2209390,13:31:34,17:31:52,2,21243230
3205006,19:23:59,20:49:57,3,74962
7585849,00:27:14,09:19:33,7,24324307
9877643,09:30:05,18:11:23,7,90856428
5324307,09:53:33,23:39:06,6,80370444
809440,13:30:32,15:23:06,5,50848693
1190343,17:50:35,21:36:19,2,14428760
6061035,16:34:55,23:34:36,3,95097785
8206298,13:47:01,15:51:40,4,9244252
2652055,19:40:55,22:48:07,7,47984701
5782859,14:38:03,23:38:54,1,25105064
8042607,08:51:53,16:32:49,2,59010051
701827,07:38:41,21:24:50,3,92013234
7760658,20:01:42,21:06:47,2,46358580
7022300,15:12:52,22:53:49,5,87478895
3147224,20:25:47,23:49:39,5,69667140
6898221,02:56:48,20:52:51,4,6564248
4391250,22:05:06,23:06:48,1,47033481
6391570,22:39:07,22:39:56,4,16992212
5518323,23:23:04,23:45:02,7,35455387
7345000,22:13:31,22:24:14,1,21571797
6905285,02:45:51,23:46:43,7,27102124
1179877,02:01:56,13:06:35,5,80507209
4001439,01:18:29,12:01:53,1,72911361
7202961,14:08:41,23:36:36,4,86133326
7151295,19:51:07,20:03:28,1,21707027
1789034,10:21:13,16:59:42,4,38119821
2284897,19:56:07,22:45:32,2,335798
4836746,03:30:43,16:39:47,4,68701900
9739587,09:26:10,19:55:29,1,74942055
104972,21:17:48,22:32:56,7,3500401
7361471,03:21:18,21:31:27,2,52846453
3000539,15:51:20,22:13:18,1,70487603
5325936,07:48:24,23:04:43,5,58382280
2852568,03:43:34,12:40:36,7,11041259
688298,22:02:58,22:53:04,1,84414658
1852813,06:57:20,14:24:26,5,15537963
4700391,15:28:06,17:24:12,7,3774875
3708619,01:45:01,13:22:31,4,49613301
3948847,22:50:17,23:51:56,5,15013302
8858567,07:28:15,09:47:39,7,16150216
8387350,20:25:05,22:15:55,3,94119302
9380409,01:13:49,17:15:03,1,71486750
5794856,10:57:38,12:28:01,2,90373983
8357235,01:07:18,17:18:55,1,61127446
8681862,06:56:21,15:43:37,6,33566877
705621,11:14:50,21:43:38,7,32485425
7356439,21:52:38,23:23:45,7,74235980
5035408,17:49:27,20:54:23,6,69748563
3766451,09:02:12,22:02:24,2,76418536
8344544,19:11:31,23:33:45,1,81463304
3445559,18:45:37,20:44:55,7,74915776
106383,00:54:44,09:01:57,7,25855753
5566935,07:32:27,10:10:38,1,6441378
2845999,19:33:35,21:53:33,3,70823801
555244,11:12:34,20:47:08,4,39995987
199496,14:19:00,19:49:48,7,48310340
9779154,22:29:20,22:35:34,5,29650685
7193624,00:45:57,15:36:27,4,91822157
9281122,18:48:11,19:16:01,4,36286353
6160290,00:40:56,17:23:22,4,13981188
1592214,04:45:52,10:03:54,6,44764500
4521371,13:53:51,16:20:40,6,27512219
9441550,22:28:43,23:38:43,4,27275011
5258110,12:20:08,14:08:11,1,61325889
5482580,22:06:52,22:22:49,1,51690616
904163,22:44:13,23:20:49,1,58809018
276362,21:24:50,22:57:53,7,21867
3685790,23:55:07,23:55:10,1,49758100
8335461,20:05:49,21:46:41,6,32341346
3746297,15:28:28,18:08:51,4,4858324
1388901,01:27:31,14:21:22,7,35292068
7629308,00:36:01,04:19:38,3,6393323
3121472,02:07:58,03:29:29,1,66544342
1886343,13:30:06,23:29:26,5,22683551
1130567,22:52:31,23:44:48,1,99092358
2713570,06:00:36,20:28:49,4,4344361
3924916,04:24:55,14:40:14,6,91890776
8374182,04:04:04,06:05:45,5,75185854
4047070,01:47:00,15:17:49,4,88857292
467981,21:20:42,23:33:18,1,7457379
8813374,02:54:10,10:43:28,7,38994336
1302155,18:24:16,18:43:28,6,28814384
3904620,08:20:22,09:52:46,7,40290386
8080072,20:31:47,22:37:45,7,71838925
9216157,19:15:26,19:27:01,7,74639188
1942105,11:44:40,19:55:46,2,92936338
643356,07:27:53,17:15:05,3,65387406
576916,16:39:21,20:55:13,1,26086414
4014586,10:18:12,22:44:46,6,37152432
5672624,20:26:17,22:29:25,2,79174244
6685530,10:35:55,14:04:37,5,56225329
6406306,05:28:30,18:23:47,2,69713812
9424871,06:09:52,16:15:37,2,2105472
363255,14:58:27,15:59:04,5,55625952
8739909,17:23:19,20:36:52,3,40425428
3964114,19:29:58,20:16:14,4,96961393
7184412,13:40:10,21:49:31,7,99533511
246873,17:23:49,18:53:53,1,51427946
4138472,04:52:50,06:54:58,1,97412190
1914563,20:30:59,20:55:56,7,26326513
1627676,21:09:03,23:19:43,6,96752810
9803288,02:49:25,08:24:31,4,84645830
8853827,07:15:36,08:11:43,4,55914667
6909148,04:52:58,21:28:27,4,38258088
2925270,19:00:11,23:37:03,4,55012330
3652315,09:17:40,23:37:35,5,24408453
5220881,14:32:41,17:49:13,2,18623262
2972454,13:31:12,22:20:10,4,3656952
7290462,03:12:38,11:09:27,4,5856054
5117962,23:36:39,23:39:41,3,72613137
388106,11:59:31,17:36:17,2,15322597
5248412,05:58:19,18:54:33,2,85873764
4536103,14:16:18,15:26:29,7,61897947
3243808,01:45:47,08:51:20,3,30665516
2932235,17:31:26,22:26:42,7,24059067
4345799,08:48:45,08:55:54,3,41574894
6272543,00:16:20,01:49:08,4,27419448
7736064,10:00:32,20:09:45,1,41246518
8348724,02:08:37,12:41:18,6,53657808
4432264,06:41:44,21:42:26,2,5274496
252029,02:26:09,08:47:28,2,45526998
5085099,01:53:48,08:53:10,6,21569889
8912751,11:41:13,15:46:59,2,49926291
8165731,11:14:34,15:07:52,5,11122757
35717,14:44:48,14:48:54,5,1043079
9704965,07:47:17,23:32:21,7,45453414
4063137,08:24:29,09:56:12,2,99572495
3850243,10:56:11,13:29:17,7,8263396
770902,00:01:39,22:30:26,5,79464642
2523059,02:45:45,06:05:30,6,70278684
6509087,04:01:02,16:01:54,1,1654433
3038196,17:03:04,20:24:56,7,30126444
2555964,01:54:46,15:16:25,7,68338689
6185490,11:55:59,15:20:00,7,47405929
6062859,15:40:19,17:51:24,1,51332675
463718,01:24:17,04:19:12,7,85317242
9213273,08:22:37,12:43:21,7,65784352
8622862,18:46:42,20:58:18,7,10909829
3081219,01:37:58,09:06:41,3,27512219
4596163,10:59:38,14:00:58,1,71710498
8491359,18:10:30,22:58:21,3,39304241
2894423,04:04:27,11:36:53,7,84665700
1430250,02:18:43,07:52:52,1,41418731
3374398,14:41:34,18:43:35,3,65355251
7082271,06:13:06,13:15:38,7,52100700
4241184,16:12:29,16:45:59,4,5010164
9805877,00:18:45,16:40:18,7,36208313
1777207,07:07:03,14:48:29,2,96162690
5712551,06:42:39,18:03:03,2,1654582
729702,08:37:35,23:56:10,7,14280590
9762643,13:09:22,20:13:12,2,20312547
1910888,17:04:54,21:20:40,1,56175641
7811183,00:25:51,06:27:54,2,87772015
9226071,02:52:53,20:08:26,3,40363594
7985872,19:46:05,20:12:58,7,34241308
1106521,17:04:23,22:25:24,7,1839623
1819474,20:30:51,23:21:46,2,94995728
4069141,01:39:56,21:20:15,5,48550201
4918759,03:12:18,23:37:23,5,60949510
5299856,02:36:22,14:19:37,1,26329898
1845468,09:46:12,18:07:28,7,21298760
2899291,23:35:01,23:58:31,1,96284568
5594768,22:03:57,23:53:08,5,40344728
5663402,21:11:06,23:23:40,1,3919109
1476984,01:17:25,14:59:49,3,61915539
7921156,14:53:25,18:37:27,1,53893387
6577286,15:59:27,23:47:04,7,96211904
6368074,13:12:19,17:36:21,5,7142633
7384322,04:35:42,08:51:08,3,35478762
5460045,15:45:48,16:31:12,7,70052616
8703857,16:39:28,21:13:47,4,56025042
2609067,07:11:40,11:21:28,6,84501629
1058979,06:29:19,15:40:36,4,6717029
7454393,21:17:31,21:50:10,6,71601768
6745454,18:45:23,20:31:52,6,74291505
2512624,00:19:59,10:00:42,4,55221986
9682116,20:27:27,22:25:00,5,65238377
2716462,08:38:09,08:52:03,5,79174244
1671647,11:05:53,12:34:39,5,16178005
9079276,23:42:33,23:52:35,6,93085810
1795830,22:57:53,23:02:08,2,18646181
8695380,04:19:45,23:19:24,3,62897999
9744821,01:59:56,15:07:41,7,63475441
7784882,12:24:20,19:49:22,1,56222862
9447743,15:57:08,19:46:04,3,84046906
2046324,19:46:59,21:07:54,6,4052512
1588637,02:56:28,11:46:52,2,90370859
6378668,16:03:33,19:07:40,3,15982731
176038,22:21:38,22:33:12,6,64149232
4563918,03:15:49,16:23:14,7,36637264
2521246,07:02:53,07:41:46,4,3127317
532950,17:56:25,22:50:28,5,77484922
6104078,18:21:17,21:54:22,6,44480383
7626005,10:27:14,18:46:41,6,22893611
9211211,18:00:49,18:55:35,6,99264133
9536576,19:18:55,20:16:53,2,57983433
4872751,20:28:46,20:29:27,3,68735096
8178591,00:38:22,19:26:09,5,31577955
9172629,07:30:30,15:13:53,2,14581098
326555,21:03:06,21:27:02,2,6949689
8804167,15:36:44,21:57:06,3,45929041
2143498,23:24:21,23:54:06,1,35218801
4312700,12:27:59,18:24:49,1,36637264
1175460,19:37:07,20:46:05,3,93189383
3847098,17:59:11,22:52:34,3,60212293
2077175,03:57:02,22:46:30,2,56265704
9809263,15:44:39,17:09:12,2,23792095
8429663,11:52:29,19:19:30,6,67864997
9467866,19:11:17,20:09:00,1,78601774
9956620,12:16:23,17:30:24,6,38681480
178792,13:39:21,23:19:19,5,52976953
6129440,18:34:12,21:25:11,4,23928774
2379286,05:29:41,06:15:16,6,32671263
360117,03:07:27,10:37:42,3,84186102
6360696,02:53:19,03:38:20,4,11520940
9912497,00:11:06,21:01:19,3,46640452
9622168,09:15:20,15:31:02,7,17670467
6194210,19:42:47,20:02:15,7,56267558
7733910,07:05:59,07:53:04,1,9899372
6211882,08:18:49,11:54:59,5,66341188
694829,14:31:38,18:51:41,3,57692482
9609345,01:44:11,23:27:01,2,62154961
1346487,02:27:23,13:28:17,5,4722877
7453732,07:57:14,22:28:10,5,53310712
3041108,17:59:30,22:49:27,4,4972232
1725524,09:50:25,23:35:11,6,14641186
5027177,15:17:42,16:35:47,4,21237631
7202969,13:05:11,14:26:40,7,81288615
7763045,20:39:58,20:44:06,7,93105373
8838560,20:32:53,22:51:56,5,90757123
7231179,11:58:25,18:28:11,6,32055325
9296555,13:59:08,14:55:49,1,7015810
9319078,22:52:30,23:32:58,7,50226758
6811928,12:57:21,18:11:51,4,71376972
8655891,04:32:57,20:50:55,4,45215997
8872454,10:52:03,21:08:18,4,20087665
1476688,22:04:45,22:21:21,2,81908453
6432467,03:55:00,09:46:18,6,89617573
6918088,19:03:36,23:58:13,5,14095048
8410812,19:32:22,23:02:40,2,51729001
4999396,03:44:10,20:50:11,7,97911207
2033963,23:48:03,23:55:08,5,98965136
3193944,18:21:50,22:08:07,5,84557819
4853387,17:56:04,20:01:40,7,15030075
4727929,14:26:55,16:24:45,3,51235650
9146322,11:58:11,12:50:46,2,28645712
6123266,11:00:15,12:43:11,2,41271523
1320457,13:31:24,15:40:52,5,42977166
4020672,15:20:40,16:23:43,4,8242888
1727750,21:47:44,23:39:51,4,15978428
3281395,15:03:50,23:34:29,6,7533385
6979944,13:15:14,18:24:43,6,9024251
5179692,12:51:06,21:33:45,5,47068447
7636750,16:17:38,19:30:21,3,47581473
5273906,10:50:15,14:56:27,2,98618541
7951887,14:11:51,14:54:11,4,83862245
8342996,14:16:23,21:28:51,1,52976953
7625413,05:20:37,12:01:26,4,3919109
702337,11:37:27,20:47:38,3,39944938
2156930,05:33:47,20:05:50,4,32403568
8031423,21:59:57,22:54:31,5,5471221
6333964,03:48:35,22:04:18,7,1679154
9091770,23:54:36,23:56:54,5,21482104
2934353,17:56:25,19:08:32,7,97318871
202392,10:29:04,11:39:28,6,74857759
1786301,02:29:31,03:01:41,1,11825446
9038195,00:24:21,14:03:17,4,44352140
6094760,16:01:46,18:40:35,5,29909494
4336768,16:05:12,18:35:49,3,32253039
3983738,17:25:37,23:18:56,1,89083957
8399069,19:52:43,23:53:36,1,92282429
4544015,20:21:22,21:23:54,2,77927024
4751716,16:27:59,18:29:56,5,36009460
2077931,18:21:58,20:16:32,1,86011766
2935952,07:21:59,17:37:32,3,77700097
6100316,12:37:02,20:17:18,6,15194866
4108662,18:10:40,22:13:11,6,35317867
8251937,01:12:02,02:04:27,4,26233997
8119479,12:50:05,22:19:28,6,98093186
4131726,09:13:29,16:53:38,5,32764530
9025935,05:53:46,19:33:24,7,6854633
3791217,10:34:12,20:07:22,4,88794496
1971061,16:43:26,19:01:42,1,91055347
3841057,11:33:37,17:10:01,6,13919693
6167012,20:15:19,23:21:11,4,80356772
9816489,14:18:15,18:30:52,5,38868633
4718014,18:57:16,22:12:55,4,74280286
8698993,11:09:09,19:31:17,6,31932380
4883698,00:56:01,05:27:14,3,926881
9969402,20:35:53,23:16:19,1,68535377
2422016,20:01:31,23:41:45,3,93189383
814769,01:50:24,03:07:29,4,51256308
4344033,13:48:13,14:24:55,2,45425572
2172253,20:50:35,23:51:56,3,75054701
2148457,14:01:37,16:22:41,2,40567659
7214142,10:36:09,21:12:31,3,45343980
2413856,14:59:36,21:28:25,1,99437871
2987986,12:05:00,12:14:49,6,87001318
4818968,00:50:58,06:10:48,3,93073961
3351489,19:08:39,23:49:09,3,28830012
6466235,06:37:56,21:37:06,4,11396173
2186296,08:47:50,09:53:46,1,78719429
2563513,09:59:40,19:45:18,5,79776710
1573031,11:28:28,23:30:57,1,93137282
6085547,18:35:05,19:43:15,7,33618802
9579201,09:59:01,12:19:55,5,89407389
1135996,13:49:45,20:41:30,4,53469165
4126515,19:18:35,19:53:22,7,95028799
8579152,08:44:35,13:25:51,1,23943387
4096035,09:50:29,16:49:07,5,73515545
9616578,18:31:17,21:42:04,4,89806504
5631970,12:59:09,16:13:17,2,79591157
612374,12:43:07,13:08:52,6,72068759
2130864,16:12:25,17:06:40,7,87564474
5515183,14:26:10,17:50:47,7,2457524
2203296,23:44:31,23:54:33,7,48680434
3513161,01:24:29,11:52:27,5,12643100
6074270,07:18:28,21:57:00,7,96284568
9330326,01:44:44,09:12:50,4,4466926
2318601,23:11:48,23:45:26,1,25851563
5940106,19:45:53,23:27:59,3,17056311
58694,05:42:34,08:19:48,1,83714422
7590941,11:55:59,21:52:52,5,80507209
2832654,22:59:55,23:20:06,3,58789366
2991283,11:01:50,16:29:09,7,5498290
2358376,01:57:16,19:14:29,4,61023900
63937,05:37:03,14:13:21,2,33028352
1971856,04:45:19,04:50:15,3,52221625
1973578,11:55:38,23:51:39,5,41053095
9636220,13:29:04,18:23:58,3,54515140
917469,09:21:51,23:49:05,3,85334474
8777917,21:29:27,21:58:09,4,58930872
6106354,15:07:30,23:35:36,1,62277689
7413602,00:02:12,10:29:21,7,67383266
3210667,04:46:11,08:54:09,5,89389334
397524,23:08:58,23:51:08,3,27197725
6082266,02:57:20,21:26:11,2,2174452
