id_antecedentes,materia,id_corresponde
98105951,rather,1934820395858
75176507,concern,6281584352058
52713903,seven,4887879332008
97035669,foot,1297948991854
37912385,south,4589917442519
89696081,support,356242511597
40834644,measure,9764203179450
58211422,nice,6733316379432
1423173,artist,6559601334525
72536393,whatever,5389452141938
86038447,degree,8955189412899
48194156,oil,3156841468814
58458274,according,2438789580067
98591511,oil,9700257961282
85225032,Republican,1276623225783
70749930,go,4533997620423
96058491,be,4562367059816
99431609,again,4159905360003
18523758,environmental,6901231865827
86657109,investment,5074831542381
48919041,community,457237422237
37619135,institution,8089931672381
27407635,for,370974790860
13673215,start,8980398610887
62014668,student,9734035101898
22373911,administration,6062048228420
44862417,best,8585362671902
72448482,lead,9945957392557
62486396,exist,8751216838342
29115845,stock,7395142086766
27687292,practice,2541969378493
14641186,apply,835367713668
60815659,computer,3643092109526
81002547,speak,5032623159892
79454490,until,2507056980884
43542177,reach,9365178655341
38076313,behavior,7810794481837
48412540,watch,5140946215752
85402634,coach,3308549967171
28327795,deep,8309545817331
17886485,write,7046827090775
39085717,range,6187361949308
17934673,ball,2800257921250
72159025,three,9369376192479
23096168,policy,5870530017731
89704688,production,7882568766034
92813400,foreign,9699786619553
93219741,air,538295668590
4454511,respond,3085691416431
5400429,industry,7816478329047
40045218,doctor,257121522452
10032792,war,4852743371036
79542943,allow,2790631634598
67527746,blue,5220313186870
53550136,machine,2121865712779
74674866,if,5492757517963
27853730,style,5036166281577
23743437,charge,7044861649466
5505219,already,7017951668490
89314010,high,604964353851
17244357,then,9457216635811
66140200,else,2944087871285
43402690,structure,3277317551828
49065774,year,7428419450690
37192831,live,3015488255112
2768778,safe,8401730836996
68977970,what,8296027660085
71848756,Democrat,7008513226766
2349668,question,8221097029388
78307808,use,4995797254618
6564248,fine,8781801025813
82617991,billion,2043320734299
35872815,think,4024278552873
36302812,senior,6644875084788
18196808,catch,3486270150191
55966282,meeting,356242511597
55049179,question,6860746246011
46340319,culture,7538938588639
16968630,response,4991463816133
88111827,remember,9210273423716
13193880,society,2333976709473
50141087,mouth,1047782282346
22843008,not,840709809533
57128485,religious,684472023739
12874041,star,7907434251421
35951147,available,3588511931888
21838447,up,8497114721194
72425227,there,3962473950952
8200026,notice,1879943362500
95224700,specific,270953674013
13262154,indicate,5055261773253
61246967,throughout,212862030112
21088239,lawyer,614884927461
69679192,prove,369923144263
78332030,tax,8736970793822
8626236,describe,9490067107393
60476986,measure,7385579171995
41053095,interview,1030050679249
23943387,now,917584243200
26686699,method,5873377542425
28200128,upon,9101590792203
7499121,church,7539919700163
46961893,yeah,3252419744971
3883461,beyond,9648301906268
66227804,of,5539223140304
4874485,they,5865934204207
27239172,military,6654500970309
81167247,for,8527355111039
80685935,care,5372143395236
32950284,player,9495758074589
88436407,individual,4376846129220
32654248,write,5779454042590
97576620,agency,9599241271120
94073369,wait,3305631235856
8912436,let,5933427857543
60575497,near,3454074417607
44068809,voice,9456063807093
9509938,office,1819986942048
49807016,partner,5146152055127
63802828,from,5947116531622
14569920,speak,4940710053398
84868103,very,7666507194089
20004010,join,5115005613831
76217564,color,2379700995917
25629528,instead,1111717218751
54700490,its,1397432732557
37398643,buy,993444770138
28071996,themselves,6999005474343
17239637,start,5912303470871
49146626,how,9465741116655
95559268,daughter,2117816434233
17348949,rule,6182635192487
56947882,source,4997990126963
57787805,himself,620008183663
56231577,often,5657985824580
89209391,base,8944204241591
33028352,drive,5940724091292
63156613,lawyer,6574058005084
54952690,rock,4179326255697
15634513,own,5482112838465
1836790,image,8582153821020
90706538,right,2471436696628
54938061,production,8625758066395
42861124,never,2578091906078
43470095,exist,7732180580289
55301189,fund,4253821117351
83120788,player,4762265409734
80018618,work,5581190042002
27911288,consider,640300744412
11519933,during,671527536910
22030634,consumer,7071609843055
87032629,boy,9483705131103
19688704,thing,5851673299532
12415416,party,9962308961300
10401819,health,1886737646593
340351,end,7903228424201
38258088,eat,3692738271042
33175545,the,3680044840041
60703670,usually,7176331816529
42146255,better,5005358023302
83946118,trip,9090561494398
5561777,project,2367640120415
59010051,indicate,9545398423076
11277797,product,2130958936449
18560334,huge,2258691026314
20102473,consumer,548601471154
38938851,yourself,5340793033246
89398868,from,7166400678407
43104019,process,6821944255278
23901021,commercial,9775782187584
28987740,there,625346295460
16569219,right,6013301134838
86472680,economic,6243420934117
78939437,push,630331101768
69005978,assume,8800485086114
18790147,away,2359921332460
12944890,animal,6341795619788
49974603,move,5216255366311
33156826,want,6817414446142
53531278,late,9476521277201
34896987,attorney,5521146263535
62952887,class,3695213340781
99424683,up,2535807876295
72324042,particularly,4563376661521
34835570,suggest,558065568656
11825446,method,4749557415027
9317878,forward,8657303070844
80904701,actually,6576814755740
89440127,performance,9238850801989
33364187,authority,3871152639001
79036478,film,3373175484016
46363767,serious,5472956382359
90052615,rock,9137037446340
55546648,among,8003782962843
82815098,thought,1849348565057
89710529,sign,2605558415135
50979986,memory,522144121899
80682006,decade,6140926837390
84943359,break,5218939756562
17312191,beyond,4275786913819
14164748,matter,8352688496432
6125303,often,7793992560587
4573280,increase,2940754713827
97918507,nearly,2829123704937
22057170,share,8678036752859
65076646,machine,910304851996
19450076,determine,773792380237
99434099,moment,8900871341764
18502495,leg,3326943345638
79043311,government,212598679484
18755816,view,8147698025875
66706752,design,6587283495819
74004779,begin,6253639799141
69787015,article,2062174671754
71999228,race,5638360222046
35950448,three,7382950581410
42428939,free,7407723716733
16557594,green,1819986942048
7052898,return,3491538013416
5658326,open,7152072303678
23119144,so,8634134593304
58496826,dream,5216255366311
64806848,can,6064194503091
45790268,fall,1986222052619
30233467,or,5227349736785
37926415,southern,5390457071903
84177966,rest,2917597981335
48275110,find,3066612712743
73552371,campaign,8828402805425
21471152,big,8862454716701
80303936,image,7592689611839
4534441,war,2518318541442
91563068,former,8855086269882
89106091,less,9979697034196
21654486,figure,9385994615934
99092358,authority,1680571143138
47153538,movie,679924261832
88215491,born,9013126199638
34800453,debate,329629869009
23840055,into,6657123945546
97344461,idea,605065286006
71236810,cut,1040026872223
68196565,give,7596144120232
98105951,car,3179132502179
38752851,happy,4407187395171
43353060,prove,3172985873488
71171481,music,599923261332
39766012,building,6856972902364
91177753,my,9986543020477
85891085,believe,3987920313177
53905118,can,162839953672
51093314,you,2607888712689
12751799,story,9430897286160
27022584,school,5525402863393
35317867,drive,6103552513201
23974574,election,9190286147004
94247066,manage,8565544514183
73695203,Republican,2897905741556
60641754,happen,7444453191326
23590239,deep,4667762890189
75229612,understand,5413462268964
59091229,probably,422485729725
24119560,section,6735076963370
96424244,traditional,5010604739003
76699820,start,5945269521173
70543426,recent,2237713488691
38048857,party,8151567347411
80713833,while,8826358217273
90242082,up,862320572761
86702917,about,8174420843336
55052043,life,1100344984683
33718761,senior,1900816106204
59228384,keep,575607694032
20698351,she,1143197182841
33270532,human,3155169053659
21926104,interview,6044065650954
6906480,opportunity,6489380626547
41535048,issue,498578250693
29427384,economic,8478600540203
44950891,poor,3566413938816
86368150,a,8800895775835
67362339,rest,4842027419418
34473894,example,8101725838062
57107877,rock,2563046027146
63222280,support,878503962481
23766842,assume,3305575971210
73004451,maybe,3194815207471
99763259,mouth,5640725667066
46891582,heart,8447342245427
41572603,enter,95032708626
14350944,quickly,8255839747252
14349349,maybe,7205767362155
16208292,opportunity,1554048597625
19034465,rock,7580708355536
76487304,as,9547792292692
50488145,discover,2371817088193
4702701,consider,4823754211125
57678658,address,6101794188236
90303010,culture,7068213760589
49541111,size,6236815800149
26069333,indeed,4167840361816
697029,end,8223297774925
182847,bad,2438789580067
94305732,take,9424367839436
93164287,bill,7762566428144
87512476,why,4535467477111
22099941,four,1431044517873
16783043,image,3057736553086
6517525,body,4139680141301
88941193,through,5647141120479
91341833,wife,6101681211167
89451801,more,8110699334864
5588414,development,1057270496674
7989248,state,286788567711
71902021,citizen,4625470381742
55113928,paper,8531475723299
88260648,operation,7485391491338
20817654,skill,4999091348406
94937755,that,527877504015
6476741,face,6532162394739
3574695,current,8472341112717
48142179,again,8473638051440
5995761,woman,9355571462226
26357720,animal,6825280957203
50224891,dinner,8312945124279
90307389,energy,376938798297
53619704,subject,3675456375778
45526998,make,3326943345638
66944204,player,9486460605790
59888476,many,44978009937
62389578,hotel,3388759785914
92709366,star,7143955032648
87189928,staff,888237382476
66047537,sing,7467073467026
98791238,her,4015320084173
28417710,mother,3465073560388
81695689,case,5347242445836
2081133,site,9105478735760
83482110,learn,211028774079
92379477,daughter,1040026872223
42371048,whole,2124185469070
69227206,bed,8373964917007
82262418,participant,7627094938500
85224203,trade,2122892325170
90065811,sister,5062043357310
66154913,nice,196955445324
13818064,kid,949396507962
87993206,development,6655029284309
89744165,offer,7031139905622
40904195,culture,2467701070338
57131379,eight,754400775866
31331307,western,6730166049406
42871598,note,7329900975522
81165234,certain,9643508363865
46121124,wall,7403962563237
6522123,discover,745654398609
55540192,attorney,8421380362047
16030053,worker,1709890355106
35815704,treatment,5861150870710
53063639,painting,70216143813
13418686,statement,5568167157533
20007625,manager,8656931783825
42040703,medical,3119344588954
76671273,ground,8853878629002
44933746,machine,6088701911789
51604220,never,887398091560
97693505,police,1053867982515
31574960,apply,4648993909506
6114243,phone,5393965397835
