id_reunion,titulo,fecha,participacion
37606580,Practice food week involve outside.,1971-11-28,Oyente
43064477,Rate game clearly art shoulder tonight.,2023-05-15,Colaborador
752221,And mind meet energy mean ago right.,2019-05-23,Disertante
63773640,Born begin discover call car.,1995-07-12,Disertante
94619590,Memory prepare two.,2019-01-02,Disertante
82768848,Major still investment possible miss word.,2023-04-20,Colaborador
14200893,Condition imagine reflect imagine.,2018-06-09,Oyente
54969147,Card center whom vote factor.,1986-02-19,Colaborador
53302424,Public approach cut some age wish series.,2009-05-26,Disertante
34426977,Various current development enjoy director Congress owner.,1985-01-10,Colaborador
56161820,Citizen together everything argue.,2023-11-08,Colaborador
58433654,Care thought example.,2005-11-06,Disertante
40807159,Assume toward card difference.,1980-09-11,Oyente
18190230,Training method again business finally money.,1991-10-14,Oyente
12152860,Than whether meet exactly art recent return.,2003-08-09,Oyente
63666838,Top provide positive interest sense less.,1981-01-27,Oyente
37010949,Loss however avoid check.,1970-02-16,Oyente
89717682,First across spend.,1979-01-21,Disertante
97526568,Before oil movie indeed seat skin feeling.,1986-12-18,Oyente
21390676,For few the nation trial establish break certain.,2015-05-23,Colaborador
15918890,Stand knowledge rise trial.,2020-06-14,Colaborador
74175831,Huge throw character dog recently against data management.,1977-05-06,Oyente
20260974,Western level boy recently end mission career.,2000-03-05,Oyente
78900117,Product next activity market there detail major.,1974-04-06,Oyente
61567832,Accept under ahead rather research.,2006-10-31,Disertante
30122836,That see audience front occur.,1988-05-01,Colaborador
13967297,Other four course establish soon whose pass everyone.,1975-10-07,Disertante
36007280,Tough scene despite.,2023-03-17,Oyente
49514717,Spring give upon again place possible ahead.,1991-07-20,Oyente
