idTitulo,Legajo,Desde,Hasta
16481,75425503,2022-04-20,2023-07-16
44767,65946051,1990-12-17,2002-05-19
83078,2718078,1985-09-04,2002-01-22
48297,42108868,1973-09-06,1983-08-07
27229,79126447,2010-04-08,2013-05-13
89416,62668802,2015-06-10,2015-08-05
92236,78422091,2017-10-22,2024-01-06
33919,29967726,2018-08-18,2019-08-28
4122,98285970,2016-03-30,2016-08-01
73355,65366666,2012-09-12,2018-12-23
6581,4496010,1987-08-03,2004-03-08
64466,28794560,2013-05-03,2024-01-10
45009,93407016,2013-08-10,2017-04-16
66123,56300501,2005-07-31,2008-01-20
5953,82231256,2018-05-01,2019-05-09
55374,86122980,1989-04-25,2008-03-30
47227,39803790,1999-11-18,2004-05-07
65684,11419115,1975-07-15,2017-09-28
52978,68203251,1978-12-30,1993-03-16
28633,31013758,2017-12-28,2022-02-22
61647,95982932,1977-01-03,2003-09-07
76629,25112992,1982-05-14,1986-08-22
82701,31762770,2021-02-21,2023-01-19
10587,5952114,1985-03-30,2015-10-28
16481,31664807,1995-12-06,1996-10-09
45948,96644451,1988-03-27,2013-12-28
71030,51517032,2003-04-16,2009-07-20
92196,62699564,1998-01-13,2023-02-08
23799,21235375,1975-08-05,1979-05-08
97117,98466837,2021-11-26,2023-06-05
43958,61444167,1974-03-13,2004-08-22
48594,92469706,1987-11-28,2017-08-20
36227,98757098,1984-01-23,1992-03-09
90025,74177953,1974-12-11,1999-12-05
37866,72513416,2008-08-24,2016-03-20
19318,1019441,2023-02-08,2023-07-03
35784,98195262,2003-08-29,2015-06-14
60217,16254401,1984-12-06,2018-06-01
808,65767137,1993-06-23,1994-11-23
58676,37360564,1979-07-10,2019-11-15
34878,63178152,2004-05-25,2022-07-06
61067,7246757,1972-07-27,2016-09-14
1695,11480327,1996-11-29,2010-04-02
62557,18484606,2012-03-31,2018-01-19
43059,8798182,1987-10-23,2000-04-04
73851,98418821,1999-07-17,2005-11-05
72666,64344893,2012-12-28,2017-01-18
7065,54681310,2021-03-31,2022-12-24
90990,29460258,1979-01-10,2015-02-16
55459,455448,1972-01-31,1974-07-13
94858,29177030,2010-12-13,2014-09-19
84012,3050774,2014-03-08,2024-05-16
72650,28254707,2021-02-26,2022-05-03
62651,82262323,2023-11-13,2024-01-31
16290,10966601,2014-06-22,2022-04-26
27745,83378552,2008-05-26,2010-11-24
28099,30032086,1988-07-06,2022-01-04
14727,17286689,1990-11-24,2001-07-20
13791,26593882,2017-07-15,2019-04-08
95975,58518337,1985-09-08,1994-12-27
64200,5234895,2022-04-10,2024-06-08
87384,68834609,2004-09-09,2010-02-10
47380,78478120,2009-06-09,2016-06-17
96611,42373966,1976-11-15,2023-01-05
24667,73829959,1984-08-03,2008-07-09
8468,67133912,2011-10-24,2022-03-24
97995,51223346,1983-11-19,2008-06-07
89101,31565120,2008-08-08,2014-07-20
72872,28781815,2020-08-22,2024-01-29
80964,77557845,1970-01-02,1989-03-13
22361,88939523,1979-07-31,1986-01-12
63425,86710780,2005-04-06,2020-07-19
97996,3441512,1983-12-21,1987-09-15
60611,45668958,1974-10-11,1983-11-20
98482,62565653,2021-03-01,2022-08-17
74633,86530690,2018-09-06,2020-03-18
62371,12977391,2014-06-19,2019-08-02
43519,52332035,1985-08-18,2004-09-27
2468,55946087,2008-09-27,2024-06-14
12002,98024018,1980-02-27,2006-02-09
46833,92615425,2020-11-01,2022-05-06
12517,26322577,2002-01-30,2018-01-29
88522,29698817,2020-02-25,2022-07-19
32247,95418079,1992-01-30,2017-05-07
93156,8897740,1995-03-17,2002-02-13
22187,76073008,2003-02-28,2015-01-30
89472,13528195,2003-09-23,2017-08-26
49705,83693761,2009-01-10,2017-01-17
74234,75465265,2008-03-31,2019-04-10
95708,63236567,1978-07-29,1990-07-17
93807,95706145,1998-09-26,2010-08-21
94393,9503235,1993-01-06,2016-02-13
10424,79872077,2014-04-25,2019-07-18
71472,76015317,1990-01-26,2018-09-13
16690,77423239,2002-04-17,2016-04-18
56746,51038231,2006-05-27,2014-12-16
15429,33921174,2016-06-09,2016-08-08
55860,47555681,1990-03-12,2006-04-19
89875,34253993,2011-08-22,2014-02-09
9916,60456324,2005-02-18,2012-01-28
99301,89823526,2012-01-28,2021-02-08
7574,57636369,2000-05-22,2007-11-15
61801,7382318,1976-01-25,2012-01-28
18360,56867736,1999-08-31,2001-01-22
49251,362906,1970-05-20,1988-02-26
31639,67347076,2015-05-22,2015-09-23
86056,8642830,1978-06-25,1978-12-31
728,9863734,1985-06-27,1986-06-17
97573,50548034,1985-11-03,2012-11-06
15791,74704205,1976-02-22,1983-05-16
33574,72086345,2012-07-27,2023-06-05
10208,5086814,1994-05-04,2015-12-04
88600,96176416,1982-11-21,2004-07-08
8128,43926007,2008-10-05,2011-11-14
4191,62517072,1995-12-22,2014-09-06
68779,97972874,2008-04-03,2020-07-21
61036,35948357,2009-10-23,2018-08-22
69752,12923341,1994-07-15,2020-11-15
87750,27817889,2001-09-08,2009-10-21
1740,25239819,2015-02-28,2023-01-14
38748,74274322,1990-11-12,2000-03-05
45636,99235099,1979-05-13,2009-01-04
60317,40682902,1993-05-07,2004-10-30
86847,58382264,2019-01-27,2022-03-18
43691,33710766,1983-01-24,2012-01-08
51066,46228519,1997-04-21,2021-02-12
76074,72436575,2022-11-16,2024-06-07
57357,86638849,1999-04-19,2008-03-22
27803,72653296,2004-01-10,2020-09-03
30444,14616896,1996-03-18,2021-10-07
90619,77565706,2016-11-15,2018-10-03
83280,60736677,2019-06-16,2019-07-14
58184,25823962,2001-03-28,2009-04-26
68644,7703013,2020-08-17,2023-03-01
18897,92797684,1996-03-26,2008-09-20
62974,15838670,2016-03-20,2018-03-04
99929,73254592,1972-01-15,2011-10-03
9341,54389935,1994-07-22,2013-10-02
24112,50118913,1999-10-14,2018-07-29
22951,11193908,1996-11-07,2010-11-16
11439,65206679,1988-12-05,2016-08-25
13141,11378930,1982-04-01,2006-01-20
19713,21734126,1982-01-15,2016-07-22
33882,92209459,2023-04-19,2023-07-16
62320,693711,2011-12-12,2020-12-29
2581,15084365,1976-07-21,1996-10-25
77157,21775321,2005-02-10,2013-11-26
42680,30081835,2007-02-04,2008-09-23
22577,39552429,2021-06-14,2023-02-24
33294,65788105,2015-07-03,2018-04-17
85883,6652399,1984-05-07,2015-05-16
93380,46801836,1979-08-11,1992-12-08
47204,94118522,1999-01-29,2015-06-23
92071,59620759,2023-05-11,2023-10-07
87574,11378930,1985-07-27,2015-02-24
46098,83740203,1984-01-09,1996-06-22
19390,54740988,1989-01-21,1991-03-06
3809,49728353,1970-01-25,1975-04-28
47950,82373637,1987-05-21,2022-07-19
15386,76655143,2012-05-05,2022-01-31
24274,69474912,2011-08-02,2018-06-25
69855,6524384,2002-02-03,2024-05-02
76609,30154172,2023-04-04,2024-04-12
28859,74859781,1998-09-05,2008-06-03
62850,47898336,1991-08-13,2009-09-12
58100,2001122,2008-11-08,2010-04-26
3334,88866477,2013-07-18,2015-08-08
121,44770126,2014-11-03,2017-11-03
1572,17513176,2003-09-24,2018-08-07
17637,28912734,1977-11-17,2002-01-03
84777,4274483,1993-05-27,1996-08-22
28017,10731941,2000-11-22,2001-11-05
21784,64480664,2018-12-17,2022-12-29
48339,11278521,1975-01-27,2000-12-19
80191,53879282,1997-04-26,2005-04-16
16657,68384017,2004-10-27,2008-10-22
81415,10799229,2008-08-01,2021-11-12
32762,95631091,2001-11-10,2016-07-01
973,16435589,2003-03-03,2020-04-19
97973,23968948,1993-10-09,2023-04-11
61549,30044009,2000-09-05,2017-08-16
95288,40945291,2004-07-23,2018-01-14
62922,40596587,1989-07-17,1999-09-13
54834,35754491,2015-06-19,2018-11-04
71957,94519238,2003-10-02,2011-03-25
86886,11845144,2011-03-13,2015-05-28
86401,38301313,2013-06-18,2023-11-22
11635,45447732,2024-06-04,2024-06-23
91789,71578361,2013-03-08,2016-12-07
34837,99170783,2005-10-13,2017-03-22
43521,85087988,1989-06-03,2010-01-23
14204,14368512,2015-10-21,2022-11-11
71591,59345690,2000-10-08,2017-11-04
29011,12504026,2023-06-24,2023-11-30
64439,35035456,2005-05-15,2015-07-17
80218,70799328,1986-08-03,1992-02-11
11175,77599218,1998-04-11,2024-03-28
6341,28472582,2011-03-08,2018-04-25
70835,66474552,1990-01-09,1992-06-25
82006,4619919,2009-01-25,2022-06-04
49145,81203087,2021-06-03,2021-08-03
78612,44040485,1987-11-08,2024-02-25
95470,24153030,2011-12-20,2018-01-12
70513,96730679,1994-11-28,2003-08-12
96157,23357158,2003-06-28,2009-06-29
37171,20470406,1995-02-06,2001-02-25
90619,89143798,2019-05-26,2022-03-31
57262,65364003,1988-10-03,2001-05-17
80481,9621987,1982-01-08,1987-03-21
29844,57641308,1972-03-08,1997-03-29
16597,1297505,2007-07-20,2017-01-25
18777,32214945,2002-12-21,2011-03-13
11324,70774262,2014-09-03,2022-08-26
31130,32348279,1992-11-13,2021-02-16
17483,56496033,1972-12-17,1978-09-09
63345,29772199,1992-07-25,2018-05-01
12264,86693912,2023-11-19,2024-06-24
28948,79179042,1991-04-29,1996-09-07
94517,44779264,2017-05-27,2020-03-30
17691,61382180,1995-07-26,2014-06-24
94189,59308710,1989-05-15,2012-02-22
97143,55073078,2006-12-28,2023-01-15
27671,73773158,2018-04-24,2020-01-22
17961,28805386,1996-03-23,2000-06-02
8079,94208837,2013-04-07,2017-06-11
12282,19037965,1976-10-10,2013-09-06
56711,94322063,1996-08-13,2024-04-21
47188,13718869,1998-07-08,2017-03-03
63998,23156741,2022-05-24,2023-01-17
93234,41626642,2001-12-25,2003-03-13
18144,43429369,2008-10-10,2009-01-13
602,78654208,1996-07-25,1999-08-20
12354,3215368,2022-10-15,2024-04-19
61791,95804333,1986-09-11,2019-04-04
16914,34852716,1970-05-26,1982-01-24
61459,26993399,1986-08-26,1997-08-08
75086,77049449,2010-09-01,2023-04-04
85550,2983307,1976-06-01,2009-06-04
97364,46831564,1986-06-14,2010-01-12
39381,56507153,2003-10-29,2007-04-07
26775,25505258,2012-02-14,2015-01-22
18915,98959116,1979-03-05,2015-09-05
14422,64595114,1988-09-28,2007-11-30
24661,11651086,2001-05-12,2006-09-23
53473,82149261,1993-01-26,2017-06-30
17226,61072683,1997-06-18,2024-01-07
15569,29348715,1976-11-30,2022-12-17
24062,85945286,2012-02-21,2015-07-01
4522,38960005,1995-09-20,2012-01-18
43279,20991992,1998-07-01,2014-10-28
12990,22186358,1990-02-09,2001-11-11
79483,52438101,2021-02-24,2021-11-08
44375,32430385,2005-01-03,2017-11-18
7909,93327442,2015-01-29,2021-08-08
59692,14595711,1984-09-07,2011-09-14
88050,93939646,1983-04-10,2015-02-28
33566,95418079,2016-11-20,2020-09-30
17217,93005754,2013-03-02,2021-10-30
64688,27694514,2006-09-24,2019-11-07
18886,64404493,2024-02-25,2024-06-08
60402,7287646,1997-11-26,2023-02-02
59887,82694289,1984-07-06,2017-02-16
86498,94003218,2001-01-06,2020-03-30
88995,97618046,1971-03-06,1991-07-11
27811,8932697,1986-02-15,2006-01-22
45906,77911379,1990-01-15,2006-09-29
3975,68024688,1986-07-24,2015-01-20
95524,69419368,2022-09-03,2024-01-24
2296,9716480,2004-02-13,2024-04-12
71066,90907145,1972-09-09,1997-06-12
39896,54407959,1982-09-23,2010-04-01
29933,11055614,1990-08-28,1993-01-15
38244,30897637,2012-01-21,2017-11-20
78558,19597473,2015-10-12,2023-06-08
46773,42898067,2017-08-24,2017-09-27
57027,8733364,2017-06-13,2021-05-20
51210,66023827,1979-06-26,1992-05-05
48880,65107078,1977-03-05,1987-06-15
8566,73679872,1994-10-04,2009-01-05
33143,68748025,1973-04-12,2007-11-22
39240,17585553,2014-09-20,2015-12-17
37218,98859380,2005-03-29,2005-10-27
42539,52990678,2008-04-01,2010-02-25
33034,69364321,2005-02-17,2010-11-26
91345,15338466,2014-04-13,2021-01-31
99075,61574697,2017-06-15,2020-05-23
31113,82575134,1970-05-12,2022-08-16
24657,38909519,1987-12-12,2019-09-08
40178,88093886,1994-08-06,2003-02-14
43869,76044798,1979-12-19,1993-08-09
62663,76572830,1986-09-19,2008-12-23
24253,15610271,1993-01-08,2005-07-27
48640,80179035,2004-02-21,2023-10-13
99052,55188042,1995-11-20,2012-04-10
3195,49618050,1991-10-18,2016-10-14
70117,40112886,1983-12-31,2003-02-17
33341,47874818,1998-11-09,2006-05-28
84089,64319554,2004-11-15,2006-02-01
65653,80678721,1981-09-14,1984-06-07
35494,95630222,1998-05-27,2022-03-20
53754,36460114,1984-12-27,2005-04-07
33702,87844826,2009-08-09,2010-10-28
61615,76577041,2016-05-17,2020-03-26
42086,22291128,2006-11-17,2014-12-12
79163,79605382,2000-12-25,2023-05-06
78318,64813610,2000-04-06,2012-09-05
97042,63323084,2007-12-03,2019-12-22
23650,66072603,1982-09-25,2018-03-22
92704,92826759,1996-07-31,2021-02-10
96282,53038694,1988-11-13,2017-08-27
99757,43706138,2000-04-12,2012-04-01
83733,45553074,1990-06-03,2008-06-09
42766,72646752,2017-10-24,2018-08-14
70813,79503592,2002-11-03,2018-01-26
63706,16289973,1977-07-18,2009-03-21
8661,69400560,2006-03-25,2010-10-01
62994,66774607,1978-07-15,2001-05-08
74597,61862030,1989-01-30,1990-04-05
3369,68195290,1997-07-30,2007-07-26
62369,77752386,1973-08-02,2003-12-18
64592,81422316,2018-10-19,2019-04-22
8624,83338198,1989-01-03,1991-03-20
93829,23390184,1993-01-18,2011-03-03
1142,23608647,1977-10-11,1989-02-15
25391,41807849,2001-06-16,2016-02-29
45133,59692682,2011-07-12,2012-12-11
63414,44425028,1990-11-06,2016-09-26
95166,21638336,2003-09-20,2013-11-11
50669,18682630,1972-05-13,2005-07-30
37831,95133493,2023-09-16,2023-09-30
58694,35121844,2000-09-10,2013-04-12
82473,90566061,2002-10-10,2022-01-11
73942,92050109,2014-01-01,2017-09-25
6546,49039707,1990-10-25,2021-11-17
59072,17290167,1980-12-13,1985-12-30
58100,56898840,2004-05-22,2023-07-31
62371,52639544,2015-07-28,2019-04-05
86312,57294733,1981-06-26,1999-08-30
5116,87809924,1995-04-30,2013-03-02
72364,84005014,2005-10-21,2023-10-26
10544,7301726,2004-09-15,2013-01-18
66311,34709072,1993-04-04,2017-02-26
38970,24792882,1979-01-29,1999-05-12
157,27817744,2001-08-26,2019-07-04
77996,88071344,2009-04-18,2018-08-28
96121,33718726,1996-04-21,2023-05-26
57759,9819131,2000-07-02,2021-03-06
96567,29380428,2023-11-02,2024-02-02
72028,21410307,2021-10-26,2021-12-16
99024,48513953,2011-07-05,2014-11-05
51045,9501148,2013-10-23,2015-10-20
62503,90659128,1973-09-18,1978-01-22
29702,86831522,1972-11-08,2016-02-11
15879,7224077,1983-04-25,1984-08-04
47444,8568974,2018-03-02,2018-10-26
40388,87695435,1984-12-21,1998-09-29
77167,75133220,1979-08-09,2009-01-01
44923,27641178,1992-10-08,1997-12-18
71022,34457845,2015-12-16,2016-11-13
37897,5855815,2000-01-11,2015-02-18
43795,77647151,1989-08-19,2008-04-13
29039,46843623,2003-07-08,2009-05-07
80338,81381145,2020-02-23,2020-07-02
47328,31141974,1978-09-30,2023-03-31
45364,99622423,1987-11-22,2003-12-10
39924,43885943,1985-08-06,1998-09-20
49663,67299465,1974-12-09,2000-10-13
95200,54092294,2003-04-28,2006-11-18
65156,92909058,1973-01-08,1981-04-13
46919,68459354,2024-02-05,2024-06-20
52464,99448690,2011-08-17,2023-04-18
83439,50987835,1989-07-21,1990-12-08
14886,94367164,1982-12-18,2003-11-09
6665,35074490,2002-01-05,2016-12-06
54960,97315621,1971-05-25,2019-10-08
52484,38486359,2011-09-05,2018-03-26
51352,89525970,2013-06-04,2022-07-07
46612,32593284,2016-11-29,2020-08-26
39751,56266718,1978-10-30,1979-06-13
47900,59620759,2001-07-14,2011-06-30
23223,64626545,2014-01-27,2017-09-14
36829,95617620,2014-10-13,2015-09-17
217,38149755,1979-12-03,2005-12-03
11475,8052645,2020-11-03,2022-02-17
48103,59162893,2022-09-28,2023-04-28
49552,72476621,2021-08-18,2023-04-06
96846,19652957,1995-02-25,2006-08-17
19316,88728901,1997-10-22,2003-02-08
92658,56215817,1982-08-16,1991-12-14
25258,16161857,1997-12-23,2021-08-02
63451,66518823,1996-08-16,2012-12-30
13694,16737637,1970-03-29,1979-05-29
84986,45458535,2000-11-29,2017-06-21
51955,35115906,2006-05-22,2023-11-08
45180,28493306,1986-08-10,2017-10-03
80232,61657511,2017-11-15,2019-09-01
85137,36938697,1992-07-08,2018-07-21
85302,22808148,1974-04-18,2017-09-30
46752,23659469,2003-01-15,2009-06-15
33534,73531295,2017-02-03,2020-10-02
69747,44708098,2014-04-12,2019-12-22
82490,10363991,1990-01-25,2005-05-27
93947,51763871,1996-11-14,2011-08-07
15461,21674120,2008-07-05,2017-05-02
94076,71590764,1977-10-21,2023-03-31
32143,15181532,1995-04-22,2015-10-05
66649,9379695,1992-12-11,2013-08-30
32515,35054034,1981-04-20,2011-05-22
8423,39194659,1973-02-21,2016-06-14
14085,15081242,1980-10-01,2007-11-21
64266,9061961,2005-12-20,2011-11-16
60007,55155236,1977-09-10,2001-02-18
74041,25412227,2002-05-02,2016-03-13
78270,50555248,1974-04-29,1977-01-05
99057,43584255,1971-03-08,1997-12-27
18886,9746112,1989-07-22,2015-07-16
15750,96266427,2016-05-11,2020-07-02
192,99678296,1990-03-22,1992-06-07
14009,42889328,1999-11-26,2006-01-15
67409,34649549,2001-02-21,2013-09-24
60816,85088443,2018-08-02,2023-01-17
17757,72498466,1988-11-13,1999-11-15
1189,82373637,2020-08-08,2021-05-04
16920,18068919,2014-03-14,2015-07-09
87954,79096633,2002-01-31,2002-05-29
39505,37288149,2000-09-02,2018-05-12
49612,28563654,2021-07-01,2024-06-22
34891,25733898,2019-11-11,2021-12-13
78524,19326124,2010-05-01,2018-09-28
44497,48036568,2006-03-15,2010-06-21
28939,11129081,2011-11-23,2022-11-08
35435,2373917,2009-04-14,2024-01-11
92150,61615624,1975-01-21,1996-03-15
7922,65596418,2006-01-28,2019-03-19
13615,32366082,2010-10-04,2016-08-19
57300,56054360,2013-10-05,2021-09-28
4891,83812992,1998-09-08,1998-12-02
96790,76239792,1988-01-07,2010-11-29
14000,44855328,1986-01-06,1989-06-18
34645,26150872,1998-11-07,2014-11-05
53978,26586643,1996-04-12,1998-07-11
2739,67643839,2012-02-01,2017-09-25
66732,50414279,2005-05-11,2010-04-25
53071,92224849,1990-01-12,1999-01-23
46758,82131380,2009-12-24,2011-12-22
20822,23248498,1991-07-02,2024-06-06
23531,32534734,1985-08-10,2011-07-12
81142,20998128,2022-06-03,2022-12-18
49494,91879581,1981-11-30,1997-04-10
24858,55730671,1989-03-28,2018-10-10
76330,11171082,1989-01-13,2009-06-13
13085,20379180,2009-03-10,2012-03-21
95960,26779183,1981-06-07,2001-04-06
55203,93395939,2004-06-19,2015-04-21
19282,14775299,2007-08-20,2016-09-02
97192,74652855,2021-11-12,2022-05-18
90930,55486205,1981-06-08,2015-09-01
4194,14431614,1970-11-24,2015-11-25
99942,50638028,2021-02-01,2021-08-01
76768,32750553,2017-01-07,2017-05-19
92228,38890436,1989-03-16,2002-12-01
21071,95138832,2024-01-25,2024-07-01
96179,44806297,2007-10-29,2015-05-08
65728,73969124,1981-12-10,2012-09-20
78152,88476798,1984-06-12,1984-12-07
28217,11043369,1999-06-06,2015-10-27
73768,76508253,1999-05-11,2007-05-09
58518,75873568,1974-04-10,1977-12-18
51325,55710569,1981-02-22,2013-05-31
58556,75436611,1980-06-07,2014-01-01
72533,59916710,2002-10-07,2012-12-29
80711,20164746,2003-12-01,2015-05-07
11348,84702081,1986-12-17,2014-03-07
8091,92726687,2013-04-10,2021-02-17
8742,11066296,1991-10-28,2000-07-24
90084,95844004,2013-11-08,2016-12-20
50834,39151897,1979-09-01,2000-08-21
65387,9325480,2004-07-27,2018-04-21
19529,89151983,1992-01-31,2000-04-15
68390,71494971,1973-08-05,1974-07-03
74657,14984348,1980-08-22,2016-10-21
84684,87951615,1983-06-10,2023-09-10
74180,19776268,2009-08-31,2019-02-04
19012,66782649,1984-07-21,2002-06-17
39082,80684841,2019-05-02,2019-12-19
65855,51239756,1985-11-22,2002-12-01
17845,11482516,1979-04-04,1989-09-10
12239,79893828,2019-08-28,2023-11-22
54395,54653711,2004-11-03,2012-07-02
71395,78559419,2005-11-27,2016-10-23
11119,84023108,1974-12-12,1996-12-07
83392,9484197,2014-01-17,2018-03-06
24854,80557292,1985-12-19,1990-02-01
39383,76060163,2017-03-05,2021-08-20
46665,23811437,2002-09-12,2004-02-09
41483,75558757,1991-09-10,2007-11-04
11746,3095897,1971-10-17,2021-02-04
59460,97323688,1998-01-24,2020-11-12
74537,71322711,1978-10-18,2014-10-15
59310,73100485,2015-07-09,2023-01-20
71558,16777426,2000-12-16,2003-02-18
59008,2460898,2009-01-26,2020-08-14
17707,60177429,1996-03-07,2001-11-07
73385,59393032,1997-11-11,2001-05-19
10138,44219143,1979-01-27,1985-11-06
89662,15477901,1981-01-21,2013-05-31
93977,57831426,2008-08-31,2023-09-23
404,70106119,1984-10-05,1996-03-10
72982,77512562,1971-06-14,1983-07-24
28163,6652433,2002-03-30,2007-01-16
80565,60702097,1991-05-15,2024-02-10
4912,9061961,1984-02-23,2005-09-07
31916,97717426,1984-11-02,1985-06-08
21887,51541287,1975-01-04,2013-01-01
47173,98513132,1994-03-05,2008-01-02
96281,93265272,1999-03-13,2011-06-12
8458,75052189,2014-10-17,2015-11-10
60018,76733249,1986-09-01,2005-09-26
55400,66701061,1997-09-16,2012-10-25
57549,16391407,2012-08-16,2014-02-27
80953,71061263,2022-01-30,2024-01-26
13352,52359837,2010-04-30,2016-09-05
69127,19153355,2020-03-29,2021-04-18
27471,86411108,1970-05-21,2008-06-02
76079,73808791,2000-10-07,2005-07-23
