legajo,id_domicilio,tipo
2749263,41391139,Particular
63925411,89116019,Laboral
67084196,69072338,Laboral
90774874,29368409,Laboral
57833265,55601771,Laboral
11797897,73449553,Laboral
62880430,39172476,Particular
454843,24417781,Laboral
61537112,25881750,Particular
88873550,4459520,Particular
67121846,14977189,Laboral
26840290,63642412,Laboral
81786760,43046306,Particular
45040463,37531715,Laboral
84607656,65149267,Laboral
71264381,32467482,Particular
70823578,84402909,Laboral
35001160,15830378,Laboral
65496420,30138329,Laboral
55032302,86930590,Particular
65234976,40604693,Laboral
55766028,43147112,Laboral
23126412,45420120,Laboral
19949497,6281248,Laboral
67608403,27829680,Laboral
85998989,55155098,Laboral
83457309,45268919,Particular
73504035,41164283,Particular
85973962,70664451,Particular
99634087,45137,Laboral
51654680,58795,Particular
31302088,18065061,Particular
79832719,2222442,Particular
92609112,76753597,Laboral
63704010,37087755,Particular
41303334,82616079,Laboral
43254410,35128091,Laboral
36843422,28194201,Particular
48910454,26928612,Laboral
52927617,69642644,Laboral
32591974,54614302,Particular
91271301,4008245,Laboral
21606527,54210404,Particular
59702050,27555542,Laboral
49597646,69371601,Laboral
72117386,75622852,Laboral
57873006,81623622,Particular
77856081,93322589,Laboral
8805093,1713983,Particular
13062323,27855432,Laboral
89164827,19953563,Particular
4148480,12106808,Particular
4647011,82619546,Particular
61478963,62918712,Laboral
64307381,12759895,Laboral
63003980,86840431,Particular
43378796,34267289,Particular
15642439,63185092,Particular
85469577,18345329,Laboral
15464655,6299889,Particular
59691877,61352231,Laboral
99407882,15530053,Particular
82998984,79441802,Laboral
23999775,57307325,Particular
19543985,54022505,Laboral
60819069,29073828,Laboral
23071923,2563164,Particular
48009071,7520846,Laboral
93791981,72911172,Particular
30281563,95876752,Laboral
67133912,58892766,Particular
40859285,68137062,Particular
4921898,88207516,Particular
59427350,90165621,Particular
98070520,20703222,Particular
20981324,26100569,Particular
47618466,17286156,Laboral
44596319,5274944,Particular
90976441,53223989,Particular
57552152,46896729,Particular
13978911,30822516,Laboral
18244362,13954727,Particular
27229308,7498938,Particular
78079486,82924597,Laboral
15410610,60867412,Particular
10907131,12209190,Laboral
12799728,66257721,Laboral
72988894,26100569,Particular
48431924,75616436,Laboral
68860847,32054847,Laboral
96250088,9048315,Laboral
4983134,96069101,Laboral
57664286,58148944,Particular
48166198,1244779,Laboral
85919642,62498698,Laboral
84532229,10183353,Particular
78592504,57522734,Laboral
93581932,11653401,Laboral
20324695,95157010,Particular
64148262,27316608,Laboral
92167878,62548846,Particular
69682048,114309,Laboral
24197541,65295800,Laboral
55834864,45545916,Particular
39949960,9901205,Laboral
1246111,30466191,Laboral
52242383,64032853,Laboral
5323718,60723146,Particular
47178095,45392061,Particular
11385148,11559735,Particular
50863653,73417241,Particular
53393303,71543561,Laboral
72488088,47405449,Particular
50137975,16082045,Laboral
25468388,79177751,Laboral
3634873,50441651,Particular
76167266,69039562,Particular
29119623,53604064,Laboral
92612271,85707336,Laboral
60837643,34767490,Particular
28998120,60057036,Laboral
29544394,49651182,Laboral
61876732,51478655,Particular
86720895,47083783,Particular
66789239,78045456,Laboral
90533154,7301797,Particular
11652497,24884846,Laboral
51026593,19519408,Laboral
2816977,60559213,Laboral
55345498,30692572,Particular
13304258,4325579,Particular
44394376,55741812,Particular
78382335,26643314,Laboral
15881146,35007698,Laboral
67614582,38476502,Laboral
99213881,30573198,Particular
78734202,71903423,Particular
98364515,70187087,Particular
84073101,50478386,Laboral
88967180,54778388,Particular
60201184,4874413,Particular
77839665,3948879,Laboral
61834357,86661250,Particular
7338894,83203920,Laboral
86262645,60496705,Laboral
12342182,8178980,Particular
41282450,39866828,Particular
52152460,85382103,Laboral
93325100,48059877,Particular
74488072,33734836,Particular
79304999,64893538,Particular
54195245,91946940,Particular
62954478,33151697,Particular
98516770,8744302,Particular
48206395,62368432,Particular
75932593,21528600,Particular
13086682,79467614,Laboral
82789521,77219062,Laboral
15148881,4063845,Particular
36263605,51980410,Laboral
79236075,23308387,Laboral
93514173,28866373,Laboral
3962830,65015719,Particular
28285877,17271363,Particular
97585750,32863672,Particular
2020541,12882163,Laboral
48778317,54550873,Particular
5791722,51429671,Particular
30668309,64858107,Particular
60284782,61391421,Laboral
51678127,43378761,Particular
96174055,87338064,Laboral
91135241,44013189,Particular
62006395,89935534,Particular
68155664,52947644,Laboral
6686830,7982919,Particular
70346863,68782613,Particular
46845394,17446725,Particular
58875275,19724275,Particular
62853978,11559735,Laboral
57751853,1158654,Particular
24068309,16289044,Particular
4992379,74421906,Particular
43639112,244209,Particular
25533696,10679290,Laboral
87425180,4986115,Particular
99977478,23973726,Laboral
55934183,4781756,Laboral
89248713,59120833,Laboral
12721974,96274533,Particular
21312687,46544830,Particular
65016683,89517265,Laboral
80100539,61170318,Particular
11295168,40268787,Laboral
8621599,68498876,Particular
32325636,44892255,Particular
30023504,7955823,Particular
87958572,62775013,Laboral
14223898,80627403,Particular
2275147,91202804,Laboral
61209319,64536029,Particular
99837308,56911571,Laboral
49617218,12372555,Particular
12315136,79046572,Particular
49655130,32584153,Particular
92209695,22493626,Particular
45673916,37371322,Laboral
97547976,79158683,Particular
95904031,41022803,Particular
20175127,27795134,Particular
52587944,66468730,Particular
37650257,8209668,Particular
41122712,17971307,Laboral
68274638,12312846,Particular
61639572,66166452,Laboral
64824105,77619295,Particular
31988316,31049621,Laboral
49782089,72544380,Laboral
20807366,37428290,Particular
47750890,53407343,Laboral
2181170,46348021,Laboral
92183382,9204603,Laboral
13721115,42218330,Laboral
7730721,65341726,Laboral
10620819,76641338,Laboral
44469958,66607513,Laboral
17050067,84640909,Laboral
96592202,52571184,Particular
41948993,40406161,Laboral
47087615,22238220,Particular
34276212,72183164,Laboral
77577946,52242185,Particular
56914069,20531881,Particular
95867349,91012375,Laboral
58740341,26721299,Laboral
70442933,16640096,Particular
83833481,85284287,Laboral
13274083,86677809,Particular
25884193,18927388,Laboral
35534112,44374456,Laboral
61462261,47044103,Particular
99089360,10760780,Particular
15131543,21023835,Particular
29857877,20419456,Laboral
27545385,56870777,Laboral
14400561,86144105,Laboral
19011266,83841467,Particular
32528086,68882878,Particular
80308943,63393057,Particular
73676,40971777,Particular
84744895,34326846,Laboral
60822600,42394302,Particular
37135847,320322,Laboral
42108679,84189921,Particular
3561551,69774291,Laboral
73446928,89358531,Particular
74271991,70002363,Laboral
62816009,66599237,Laboral
78856815,61172346,Laboral
18016849,63022525,Particular
2718078,51546973,Laboral
54570680,73135824,Laboral
44751445,54417187,Particular
34409823,10741077,Laboral
23029386,50060747,Laboral
15516287,42349090,Laboral
37400388,37299195,Laboral
19278623,81846908,Laboral
60155367,45186995,Laboral
22575645,90272449,Particular
49199329,85719483,Particular
69196651,88246727,Laboral
24392566,96317381,Particular
66468038,38936968,Laboral
15148881,12101359,Laboral
63609755,62928115,Particular
33617431,85462085,Particular
75925143,33300288,Particular
52568685,90914998,Particular
61407284,37970285,Particular
24964832,78031485,Laboral
63435204,32558140,Laboral
72689898,52063448,Laboral
76054096,42201703,Laboral
17171859,44614555,Laboral
68114755,25632069,Laboral
69807736,57047393,Laboral
38864794,10556577,Particular
18814523,27542053,Laboral
95651834,12938711,Particular
33531917,71763839,Particular
25512875,13514562,Particular
16382469,75006209,Laboral
64153686,85397389,Laboral
25627965,47129832,Particular
6582066,46771834,Particular
13764960,85117229,Particular
2042398,58605046,Laboral
49818278,75213546,Particular
41578905,95129753,Particular
83487373,41564717,Particular
57554489,31486402,Particular
19252085,87143249,Particular
88117052,55789013,Laboral
94035026,39204623,Laboral
69734054,18404157,Particular
66368300,79589501,Laboral
16947622,83327625,Laboral
5240452,30692572,Laboral
83850454,68386724,Laboral
54263867,56016600,Laboral
16198409,12591902,Laboral
23959946,13412366,Laboral
71545859,3506729,Particular
31652438,71221851,Laboral
99521698,87307708,Particular
85198648,55875922,Laboral
42055868,18450283,Laboral
39913134,58215293,Laboral
37108182,42181246,Laboral
74302156,9754219,Particular
65551398,75834440,Laboral
68101243,56337665,Particular
78993010,92765800,Particular
85039167,20423888,Laboral
69377583,92378727,Laboral
37810132,86773958,Particular
37320271,75485177,Particular
21557389,6233685,Laboral
67208743,40089515,Laboral
43676523,32731146,Laboral
71104760,61712441,Laboral
4053776,81347610,Laboral
96439916,4357699,Laboral
32986458,94734938,Particular
6591902,66634633,Particular
51777121,54969185,Laboral
47482112,91147218,Laboral
68886948,91242622,Particular
15321391,48839526,Particular
39302100,9105086,Laboral
83918463,95222582,Laboral
50353012,55875922,Laboral
13053321,48631526,Laboral
61448377,44595690,Laboral
78904315,76444289,Laboral
66905107,34061469,Laboral
45200229,67386866,Laboral
73025537,44067843,Particular
72116817,33458749,Particular
9152445,88697024,Particular
28095051,46387939,Particular
72024402,31993854,Particular
75184177,1974741,Laboral
52365164,71035735,Laboral
47553567,39563399,Particular
53602328,15245010,Particular
92609112,94214452,Laboral
53714133,31903078,Particular
81179425,38458100,Particular
74634213,94715996,Laboral
89997009,75097532,Laboral
70106119,91810335,Particular
92636423,54201327,Laboral
93265272,94194226,Laboral
77069519,36880264,Particular
90941415,10687065,Particular
74191574,31430703,Particular
75580273,11603457,Particular
45652185,12652735,Particular
18099800,49817107,Laboral
4461429,81647362,Laboral
28027021,37735034,Particular
67490530,17013193,Laboral
59351441,22087633,Particular
83987877,47708128,Laboral
99810998,25975957,Particular
75907306,58700638,Particular
88730423,50667521,Laboral
55658784,15154865,Particular
91925810,49550621,Particular
80937014,78788692,Laboral
98593917,8894739,Laboral
11477995,74816201,Laboral
63569202,65885612,Laboral
36262424,46873078,Laboral
14065490,7864067,Particular
50272824,60803708,Laboral
8137993,27026848,Particular
70764602,22248427,Particular
23294266,55949778,Particular
45347851,40694319,Laboral
75133442,99681932,Laboral
45326788,91762699,Laboral
41291782,52866218,Particular
14468737,25380695,Particular
76560328,19724275,Particular
290011,51436755,Particular
5720015,19015503,Laboral
47039807,13804169,Particular
75671054,45000445,Particular
47677852,44998546,Particular
47733260,14714445,Laboral
27377387,55346371,Laboral
83511465,31052074,Laboral
82678578,4591760,Particular
26827240,3440014,Laboral
30377332,50108165,Particular
79938864,24849694,Laboral
84492698,57546793,Particular
1907696,85607911,Laboral
55631275,30787829,Laboral
79233743,6935856,Laboral
34472692,83976048,Laboral
92741535,51241704,Particular
5010234,98805993,Particular
5730044,31427572,Laboral
36304996,54847893,Particular
61701983,32902230,Particular
73332010,94674095,Particular
27430845,49995758,Laboral
40071693,73458475,Laboral
9596590,8476497,Laboral
10110508,28207614,Laboral
81931901,95496073,Laboral
76112585,51305787,Particular
68922783,25472190,Laboral
32746791,79950626,Particular
96606741,1471663,Particular
48575286,77622145,Particular
67875335,77366305,Laboral
18909460,51797671,Laboral
77755477,83233601,Particular
15384005,34056423,Laboral
48551596,76270613,Laboral
39402039,88537761,Laboral
63712412,43190847,Laboral
34816864,92022403,Laboral
92485094,32220595,Particular
20530228,13514562,Laboral
22603537,76585705,Particular
16884468,94662202,Particular
29302900,5386800,Laboral
1271684,42181246,Particular
91794644,61240745,Particular
31256051,30758011,Particular
87291521,43108476,Particular
98409558,21063312,Particular
68811916,42385925,Laboral
80771826,68977020,Laboral
20737421,99652700,Laboral
32920375,227476,Particular
94538626,30465517,Laboral
54671600,98361124,Laboral
114971,50553375,Laboral
53975160,74690121,Laboral
44340471,51517602,Laboral
43178338,43702092,Laboral
36019941,93633400,Particular
45617225,67021474,Laboral
32927336,34482179,Particular
47817055,27168429,Laboral
66658158,10669906,Laboral
37075951,81400213,Particular
96386247,39764574,Laboral
15958280,10134528,Laboral
7787304,34162869,Laboral
95490348,49324757,Laboral
83680916,13001667,Particular
43340388,2829499,Particular
